,price,rooms,floor,lat,lon
612,10700000,1.0,11.0,55.569253,37.569259
613,16200000,3.0,10.0,55.66862,37.854711
614,47000000,3.0,5.0,55.689578,37.653977
615,24500000,3.0,6.0,55.784768,37.57734
616,19300000,3.0,3.0,55.753924,37.657423
617,18190000,1.0,3.0,55.820044,37.602498
618,8800000,1.0,10.0,55.670679,37.77563
619,19500000,3.0,15.0,55.961876,37.524304
620,10500000,3.0,8.0,55.677837,37.286722
621,84900000,2.0,5.0,55.726398,37.571742
622,9124200,1.0,10.0,55.789276,37.471847
623,7500000,2.0,14.0,55.723085,37.973348
624,6876221,2.0,21.0,55.808905,37.319894
625,29683311,3.0,5.0,55.772294,37.689568
627,7658871,1.0,12.0,55.548306,37.51588
628,16233126,3.0,6.0,55.593395,37.429395
629,11500000,2.0,2.0,55.705825,37.758548
630,9500000,1.0,1.0,55.877214,37.512355
631,45000000,3.0,16.0,55.746116,37.593587
632,7150000,1.0,4.0,55.5957,37.986233
633,15300000,4.0,7.0,55.861795,37.442113
634,5300000,2.0,5.0,55.738912,38.022168
635,11000000,1.0,18.0,55.859295,37.372472
636,23000000,3.0,9.0,55.816574,37.753298
637,14300000,1.0,8.0,55.721337,37.687369
638,12500000,2.0,9.0,55.692925,37.454873
639,10400000,2.0,5.0,55.807486,37.768201
640,26422634,3.0,2.0,55.569256,37.439992
641,16900000,3.0,11.0,55.646778,37.861307
642,10321020,1.0,19.0,55.662007,37.553279
643,18350000,3.0,11.0,55.696366,37.494752
644,18406563,1.0,44.0,55.806111,37.571988
645,20451051,1.0,9.0,55.7275,37.642774
646,22800000,2.0,11.0,55.774244,37.54656
647,48044052,3.0,25.0,55.757035,37.509706
648,8000000,1.0,16.0,55.658879,37.228571
649,13900000,1.0,6.0,55.606809,37.659566
650,6500000,2.0,4.0,55.677949,37.99712
651,9200000,1.0,4.0,55.677851,37.857134
652,12750000,3.0,12.0,55.873467,37.393911
653,13490000,3.0,21.0,55.555264,37.594389
654,15000000,2.0,16.0,55.812717,37.738508
655,20000000,3.0,4.0,55.864908,37.564664
656,8700000,1.0,12.0,55.576198,37.665237
657,19080392,1.0,52.0,55.806083,37.570096
658,37232540,2.0,49.0,55.75473,37.525859
660,6316160,1.0,13.0,55.673638,37.638002
661,24800000,1.0,9.0,55.791284,37.521495
662,15000000,3.0,8.0,55.670843,37.65114
663,47000000,4.0,4.0,55.875403,37.66121
666,54969416,3.0,15.0,55.808289,37.647821
667,7915800,1.0,9.0,55.642207,37.324026
668,21790000,1.0,24.0,55.820044,37.602498
669,42700000,2.0,7.0,55.793914,37.541278
671,7900000,2.0,20.0,55.999323,37.869512
672,15650000,3.0,3.0,55.62505,37.307059
673,16000000,3.0,10.0,55.70211,37.934707
674,6400000,1.0,4.0,55.733805,38.028823
675,66800000,3.0,3.0,55.764068,37.569788
677,18994500,2.0,27.0,55.68756,37.47127
678,16289299,2.0,25.0,55.682412,37.638087
679,13490000,1.0,2.0,55.638633,37.330666
680,11499000,2.0,7.0,55.824086,37.822563
681,13750000,2.0,6.0,55.957589,37.443798
682,18280340,3.0,31.0,55.728563,37.71105
683,120680000,3.0,28.0,55.820044,37.602498
684,5500000,1.0,11.0,55.608437,37.976038
685,12990000,1.0,14.0,55.823421,37.507086
686,14000000,1.0,17.0,55.616179,37.417058
687,33000000,3.0,9.0,55.773155,37.60083
688,28000000,3.0,15.0,55.811854,37.639397
689,58450000,4.0,26.0,55.722997,37.615442
690,7279826,1.0,24.0,55.728532,37.7376
691,19913300,1.0,23.0,55.848882,37.650286
692,10000000,2.0,3.0,55.686046,37.398541
693,26000276,3.0,11.0,55.670697,37.581351
694,40000000,3.0,2.0,55.725171,37.3276
695,7080314,1.0,4.0,55.548055,37.514951
696,19500000,3.0,1.0,55.80255,37.488222
697,18200000,2.0,12.0,55.648789,37.522561
698,27132400,2.0,45.0,55.754241,37.522552
699,13200000,3.0,13.0,55.69724,37.95819
700,25900000,2.0,26.0,55.806149,37.541592
701,13777000,2.0,3.0,55.625693,37.341506
702,65000000,4.0,3.0,55.763207,37.647156
703,26460000,3.0,26.0,55.716626,37.428437
704,15000000,1.0,3.0,55.820739,37.429363
705,13000000,2.0,1.0,55.798701,37.793447
706,23463936,2.0,30.0,55.798206,37.624663
707,41055836,2.0,10.0,55.732514,37.541109
708,19500000,3.0,5.0,55.853309,37.653092
709,11800000,2.0,8.0,55.562422,37.70397
710,43095092,3.0,8.0,55.798437,37.710598
711,10900000,2.0,10.0,55.713638,37.777343
712,9100000,2.0,4.0,55.867786,37.386819
713,12700000,3.0,9.0,55.700402,37.745728
714,21600000,2.0,20.0,55.816506,37.427985
715,32000000,2.0,17.0,55.705545,37.494021
716,21353655,2.0,22.0,55.830685,37.399136
717,25000000,2.0,7.0,55.867236,37.482591
718,175361840,3.0,4.0,55.750044,37.649714
719,16080000,2.0,13.0,55.719525,37.690231
720,9000000,3.0,11.0,55.919312,37.84224
721,6590000,2.0,16.0,55.737648,38.001247
722,14200000,2.0,6.0,55.845411,37.352656
723,8300000,2.0,2.0,55.552558,37.336059
724,12500000,1.0,2.0,55.809999,37.570116
725,14735226,3.0,18.0,55.860761,37.377363
726,93870000,3.0,10.0,55.709293,37.618101
727,13000000,2.0,5.0,55.682598,37.455676
728,35000000,3.0,2.0,55.717317,37.595128
729,10200000,2.0,17.0,55.64566,37.70639
730,20000000,1.0,3.0,55.789629,37.551102
731,26310182,2.0,19.0,55.829853,37.402906
732,51724700,3.0,19.0,55.748904,37.458784
733,22500000,3.0,7.0,55.781606,37.728432
734,17000000,2.0,13.0,55.802102,37.348009
735,41055837,2.0,10.0,55.732019,37.541534
736,16995900,4.0,24.0,55.67841,37.234811
737,13800000,2.0,8.0,55.563558,37.503658
738,16000000,3.0,3.0,55.82632,37.583054
739,11076329,3.0,6.0,55.669522,37.909105
740,11000000,1.0,2.0,55.503972,37.540239
741,10723386,2.0,2.0,55.593892,37.431085
742,173500000,5.0,4.0,55.730412,37.573978
743,12500000,1.0,4.0,55.849289,37.449898
744,64065484,4.0,16.0,55.808289,37.647821
745,18722000,3.0,10.0,55.625693,37.341506
746,5990000,1.0,10.0,55.983846,37.910766
747,16500000,2.0,14.0,55.643324,37.359463
748,10859000,2.0,10.0,55.901173,37.403258
749,15088908,1.0,3.0,55.747758,37.40845
750,18000000,4.0,17.0,55.606075,37.651619
751,11800000,1.0,9.0,55.685334,37.308585
752,33208200,3.0,5.0,55.809504,37.624678
753,12700000,1.0,16.0,55.662255,37.729488
754,6300000,1.0,5.0,55.832496,37.976657
755,14733252,3.0,9.0,55.94607,37.769522
756,11312542,1.0,4.0,55.555937,37.637711
757,11500000,2.0,5.0,55.823294,37.750644
758,9999999,2.0,13.0,55.65841,37.872392
759,9650000,1.0,25.0,55.92202,37.788124
760,25059440,2.0,33.0,55.806083,37.570096
761,6749952,1.0,15.0,55.587039,37.610718
762,22000000,4.0,5.0,55.869243,37.532869
763,98000000,4.0,2.0,55.764987,37.594403
764,22000000,3.0,4.0,55.653727,37.530449
765,33400000,3.0,9.0,55.807323,37.649063
766,10990000,2.0,3.0,55.856734,37.421763
767,6500000,1.0,3.0,55.536592,37.721839
768,24700000,2.0,5.0,55.813396,37.659915
769,12800000,2.0,3.0,55.636352,37.522895
770,9500000,2.0,10.0,55.47516,37.705151
772,10600000,2.0,3.0,55.86274,37.385737
773,41990000,3.0,7.0,55.785328,37.564163
774,26500000,3.0,4.0,55.559874,37.576923
775,14600000,2.0,5.0,55.698032,37.474448
776,7350000,1.0,14.0,55.826883,37.956089
777,29800000,2.0,12.0,55.790833,37.458264
778,13400000,2.0,12.0,55.574891,37.477113
779,145000000,6.0,9.0,55.652205,37.472986
780,28000000,4.0,7.0,55.784039,37.634219
781,13000000,2.0,12.0,55.891699,37.649704
782,28350000,3.0,23.0,55.820044,37.602498
783,6800000,2.0,2.0,55.920255,37.850493
784,15200000,2.0,3.0,55.60792,37.610333
785,22000000,3.0,13.0,55.870473,37.477307
786,9200000,1.0,1.0,55.816343,37.804107
787,10121541,1.0,12.0,55.547394,37.516296
788,8800000,1.0,6.0,55.594031,37.608039
789,10600000,3.0,14.0,55.913727,37.78109
790,12600000,2.0,23.0,55.897455,37.479719
791,9800000,3.0,2.0,55.901491,37.721057
792,15946000,2.0,2.0,55.671215,37.629075
793,15800000,2.0,8.0,55.786306,37.461534
794,20000000,2.0,11.0,55.674448,37.762591
795,9900000,1.0,3.0,55.760338,37.782388
796,14000000,4.0,16.0,55.902112,37.639259
797,11700000,2.0,5.0,55.725242,37.353119
798,10500000,1.0,8.0,55.634218,37.512635
799,16800000,3.0,2.0,55.886145,37.660092
800,18500000,2.0,14.0,55.638376,37.534886
801,13200000,2.0,9.0,55.607656,37.596326
802,35490000,2.0,18.0,55.820044,37.602498
803,9290249,1.0,4.0,55.559169,37.506728
804,12121610,2.0,11.0,55.713703,37.38104
805,42500000,3.0,15.0,55.746186,37.405174
806,7350000,2.0,6.0,55.917557,37.728434
807,110000000,5.0,12.0,55.715352,37.475325
808,10200000,1.0,5.0,55.822214,37.435958
809,9450000,1.0,12.0,55.791179,37.725981
810,16500000,3.0,6.0,55.659983,37.854078
811,12900000,1.0,14.0,55.604224,37.412511
812,12500000,2.0,11.0,55.893674,37.71014
813,8200000,1.0,18.0,55.914878,37.798784
814,26000000,3.0,2.0,55.754318,37.524726
815,24500000,3.0,6.0,55.75722,37.404979
816,19000000,2.0,11.0,55.682831,37.578032
817,15800000,2.0,5.0,55.677527,37.491039
818,31500000,3.0,8.0,55.820655,37.642026
819,59990000,3.0,9.0,55.720746,37.577958
820,725635200,6.0,2.0,55.7385,37.632231
821,5200000,1.0,5.0,56.015924,37.461184
822,11550000,1.0,23.0,55.857965,37.605841
823,9850000,2.0,7.0,55.948018,37.499012
824,30868688,3.0,18.0,55.68756,37.47127
825,18134228,1.0,7.0,55.806083,37.570096
826,8650000,1.0,2.0,55.645797,37.859691
827,9800000,1.0,4.0,55.494931,37.556071
828,19990000,2.0,16.0,55.658681,37.424847
829,7200000,1.0,8.0,55.751025,37.834333
830,19850000,2.0,7.0,55.61283,37.517983
832,6399000,1.0,7.0,55.926062,37.817612
833,26871000,2.0,2.0,55.775774,37.671919
835,73420000,4.0,22.0,55.820044,37.602498
836,8300000,3.0,5.0,56.012354,37.824357
837,13700000,1.0,10.0,55.799657,37.378553
838,29109748,1.0,15.0,55.746127,37.521238
839,39050000,2.0,19.0,55.820044,37.602498
840,26000000,3.0,41.0,55.698032,37.474448
841,29990000,2.0,4.0,55.694492,37.471257
842,7300000,2.0,8.0,55.66019,37.900906
843,21500000,2.0,17.0,55.717851,37.425187
844,126000000,3.0,8.0,55.757184,37.649684
845,10150000,2.0,6.0,55.916269,37.411155
846,28300000,4.0,2.0,55.828441,37.455996
847,8800000,1.0,13.0,55.871821,37.319205
848,13100000,2.0,3.0,55.542471,37.48545
849,7250000,1.0,4.0,55.977579,37.909637
850,15570310,2.0,8.0,55.842935,37.48768
851,7500000,2.0,10.0,55.823458,37.967016
852,14000000,1.0,1.0,55.674053,37.466905
853,13900000,2.0,8.0,55.701,37.394266
854,15450000,3.0,12.0,55.696463,37.327125
856,12500000,3.0,8.0,55.826824,37.828505
857,7800000,1.0,8.0,55.638993,37.215231
858,12826150,3.0,10.0,55.90226,37.64107
859,31347643,2.0,5.0,55.810078,37.380221
860,37500000,3.0,1.0,55.764663,37.637953
861,9500000,3.0,9.0,55.650751,37.861033
862,17943000,2.0,8.0,55.677342,37.560971
863,12000000,2.0,3.0,55.765614,37.711597
864,18000000,3.0,2.0,55.679754,37.858285
865,11500000,3.0,1.0,55.914383,37.782634
866,14600000,1.0,7.0,55.822039,37.585033
867,12000000,3.0,12.0,55.838483,37.163725
868,65000000,4.0,24.0,55.832177,37.66128
869,41990000,2.0,13.0,55.756348,37.508979
871,35990000,3.0,5.0,55.822108,37.568552
872,29000000,3.0,15.0,55.680277,37.483409
873,17559556,1.0,21.0,55.806083,37.570096
874,17830000,1.0,16.0,55.820044,37.602498
875,15000000,3.0,12.0,55.659569,37.21837
876,41727366,2.0,13.0,55.732259,37.539065
877,23900000,2.0,7.0,55.805409,37.617227
878,35150000,5.0,6.0,55.769767,37.647115
879,23990000,2.0,17.0,55.806111,37.571988
880,17990000,3.0,6.0,55.86086,37.689889
881,6800000,2.0,7.0,55.793598,37.968666
882,57000000,4.0,5.0,55.74989,37.605639
883,7999999,1.0,1.0,55.677012,37.519657
884,15000000,2.0,6.0,55.766578,37.409127
885,9033230,1.0,5.0,55.587039,37.610718
886,6188700,1.0,6.0,55.964516,37.674036
887,9351379,1.0,8.0,55.723913,37.686179
888,23500000,1.0,5.0,55.729243,37.673166
889,12599000,1.0,7.0,55.626078,37.345494
890,23000000,2.0,7.0,55.736004,37.523367
891,21650000,2.0,2.0,55.820497,37.583638
892,15300000,3.0,2.0,55.645447,37.52289
893,10300000,1.0,2.0,55.568001,37.580013
894,6200000,1.0,7.0,56.005436,37.449463
895,8550000,1.0,2.0,55.711945,37.775448
896,9500000,1.0,13.0,55.903034,37.451497
897,24540653,1.0,25.0,55.718296,37.63608
898,15108700,3.0,12.0,55.593432,37.432521
899,160000000,5.0,14.0,55.695177,37.531533
900,31000000,3.0,24.0,55.808877,37.578218
901,17939716,2.0,37.0,55.68756,37.47127
902,15481000,2.0,5.0,55.822214,37.435958
903,8000000,1.0,8.0,55.702718,37.91177
904,15543228,2.0,11.0,55.772294,37.689568
905,39800000,3.0,4.0,55.749715,37.566429
906,19712900,2.0,24.0,55.740288,37.505133
907,15700000,3.0,7.0,55.607129,37.616227
908,21047760,2.0,4.0,55.751947,37.692171
909,40456912,2.0,48.0,55.754241,37.522552
910,13150000,1.0,3.0,55.849971,37.487274
911,25248960,3.0,18.0,55.719525,37.690231
912,13700000,2.0,5.0,55.669029,37.561879
913,11531468,2.0,30.0,55.862311,37.374517
914,19900000,3.0,7.0,55.655921,37.401055
915,23160780,2.0,2.0,55.752413,37.689572
916,17800000,3.0,2.0,55.838184,37.51339
917,39490000,2.0,22.0,55.806315,37.545486
918,17227719,2.0,3.0,55.721337,37.687369
919,22500000,2.0,15.0,55.780262,37.53567
920,9381776,1.0,10.0,55.723913,37.686179
921,12500000,1.0,6.0,55.856271,37.556619
922,34000000,4.0,4.0,55.789934,37.576024
923,15500000,2.0,11.0,55.902593,37.402285
924,9700000,1.0,15.0,55.495152,37.554445
925,13650000,3.0,6.0,55.717508,37.72965
927,41297200,3.0,30.0,55.75473,37.525859
928,65000000,3.0,4.0,55.711328,37.609461
929,39900000,3.0,3.0,55.665897,37.469708
930,41500000,2.0,2.0,55.779416,37.574712
931,9000000,2.0,12.0,55.523345,37.597193
932,8500000,1.0,15.0,55.641046,37.852304
933,6100000,2.0,5.0,55.944304,37.877837
934,5100000,1.0,3.0,55.658994,37.987845
935,15500000,2.0,24.0,55.662477,37.732877
936,11100000,1.0,17.0,55.669006,37.758381
937,4530181,1.0,2.0,55.832996,37.955103
938,17800000,3.0,15.0,55.877647,37.561139
939,21000000,5.0,16.0,55.708446,37.929025
940,16500000,2.0,6.0,55.691625,37.85747
941,55000000,5.0,2.0,55.74747,37.598089
942,6999719,1.0,3.0,55.862049,37.376917
943,119000000,3.0,5.0,55.750873,37.649213
944,31100360,3.0,4.0,55.810258,37.623953
945,36000000,2.0,9.0,55.702251,37.492775
946,6500000,1.0,9.0,55.929262,37.730133
947,62699543,3.0,13.0,55.715073,37.650126
948,26456722,2.0,5.0,55.569256,37.439992
949,11438448,1.0,3.0,55.836889,37.423529
950,6591874,1.0,3.0,55.922615,37.533949
952,16500000,3.0,1.0,55.629341,37.511864
953,14464250,3.0,28.0,55.547461,37.51551
954,36232855,2.0,11.0,55.797369,37.495155
955,38028476,2.0,37.0,55.793036,37.542115
956,6985187,1.0,4.0,55.922615,37.533949
957,49900000,4.0,14.0,55.673409,37.510756
958,18900000,2.0,4.0,55.714216,37.521068
959,17500000,3.0,13.0,55.708767,37.462019
960,11000000,2.0,3.0,55.729389,37.752939
961,13500000,1.0,8.0,55.751402,37.870463
962,9500000,2.0,4.0,55.695239,37.89429
963,8200000,1.0,13.0,55.755095,37.952329
964,13530548,2.0,24.0,55.860171,37.377774
965,22800000,2.0,1.0,55.780791,37.612631
966,69000000,4.0,53.0,55.773748,37.474404
967,6600000,1.0,14.0,55.865837,37.386316
968,31999000,3.0,4.0,55.763201,37.515339
969,12755259,2.0,7.0,55.59827,37.769267
970,18300000,3.0,2.0,55.68505,37.675664
972,17900000,2.0,10.0,55.726964,37.737813
973,13990000,2.0,6.0,55.714346,37.412844
974,5500000,1.0,2.0,55.748783,37.927337
975,10500000,3.0,5.0,55.722033,37.786107
976,14000000,1.0,5.0,55.729298,37.73868
977,9600000,1.0,11.0,55.573103,37.483432
978,12300000,2.0,11.0,55.934041,37.496842
980,31950000,3.0,4.0,55.732286,37.455666
981,46084000,3.0,6.0,55.767753,37.501951
982,50940000,2.0,14.0,55.780128,37.580413
983,5650000,1.0,3.0,55.622579,37.844841
984,27681693,3.0,16.0,55.753214,37.698645
985,45151000,3.0,3.0,55.746127,37.521238
986,18990000,3.0,11.0,55.818304,37.626804
987,9500000,1.0,7.0,55.832307,37.240034
988,13900000,2.0,13.0,55.550787,37.570693
989,5300000,1.0,1.0,55.749502,38.001247
990,11900000,2.0,6.0,55.701,37.394266
991,9800000,2.0,1.0,55.919272,37.887171
992,29500000,3.0,4.0,55.657359,37.763999
993,18000000,1.0,19.0,55.836836,37.497191
994,8880000,2.0,5.0,55.833221,37.297794
995,119000000,3.0,3.0,55.730091,37.569787
996,11000000,2.0,8.0,55.964198,37.530125
997,44823780,3.0,12.0,55.753163,37.526912
998,13400000,2.0,12.0,55.601976,37.374171
999,21800000,2.0,7.0,55.673612,37.546896
1000,13350000,2.0,13.0,55.619508,37.416202
1001,5900000,2.0,2.0,55.916572,37.987173
1002,9200000,1.0,2.0,55.756295,37.803598
1003,33500000,3.0,19.0,55.698032,37.474448
1004,49308114,3.0,34.0,55.746127,37.521238
1005,22054335,4.0,14.0,55.593903,37.428457
1006,38060000,3.0,17.0,55.756348,37.508979
1007,9200000,1.0,4.0,55.631494,37.41181
1008,16500000,2.0,12.0,55.73608,37.428096
1009,6350000,1.0,16.0,55.725087,37.977254
1010,11005434,2.0,13.0,55.593432,37.432521
1011,173215538,5.0,1.0,55.736835,37.600308
1012,15265796,3.0,15.0,55.547461,37.51551
1013,24500000,3.0,1.0,55.800844,37.498577
1014,6990000,1.0,6.0,55.79082,37.889074
1015,13500000,3.0,8.0,55.85176,37.425866
1016,40714980,3.0,4.0,55.754241,37.522552
1017,207134010,3.0,3.0,55.761146,37.621396
1018,60000000,2.0,9.0,55.655037,37.476259
1019,16985889,3.0,13.0,55.559942,37.507181
1020,32346750,2.0,11.0,55.692916,37.477074
1021,13200000,3.0,7.0,55.774976,37.820422
1022,16635727,1.0,5.0,55.652397,37.628712
1023,15189881,3.0,23.0,55.660431,37.28613
1024,38759350,3.0,11.0,55.694708,37.477326
1025,18000000,3.0,3.0,55.857133,37.698606
1026,18698805,2.0,5.0,55.719525,37.690231
1027,12000000,2.0,3.0,55.868903,37.687651
1028,10100000,1.0,1.0,55.622831,37.659399
1029,48581841,4.0,18.0,55.700135,37.467573
1030,34000000,3.0,9.0,55.755766,37.523078
1031,66866338,4.0,14.0,55.716655,37.651689
1032,12950000,2.0,3.0,55.918433,37.863426
1033,16675095,2.0,10.0,55.770847,37.517985
1034,37839652,2.0,37.0,55.746127,37.521238
1035,19900000,1.0,13.0,55.752205,37.700865
1036,30000000,2.0,4.0,55.733412,37.657224
1037,13000000,2.0,4.0,55.795408,37.575529
1038,22600000,3.0,5.0,55.777052,37.625401
1039,11800000,3.0,5.0,55.675973,37.872169
1040,9300000,1.0,6.0,55.665528,37.870026
1041,13500000,1.0,6.0,55.871062,37.531501
1042,18630000,1.0,14.0,55.820044,37.602498
1043,9200000,1.0,7.0,55.937048,37.505333
1044,12746446,2.0,8.0,55.728532,37.7376
1045,24022380,1.0,12.0,55.732019,37.541534
1046,10835894,2.0,11.0,55.59533,37.428629
1047,17711564,3.0,11.0,55.818142,37.752943
1049,8300000,2.0,2.0,55.552558,37.336059
1050,9950000,2.0,4.0,55.744857,38.006511
1051,23800000,2.0,8.0,55.684724,37.698263
1052,29917788,4.0,25.0,55.68756,37.47127
1053,17767099,2.0,24.0,55.69164,37.468274
1054,210000000,5.0,5.0,55.765327,37.635007
1056,21000000,3.0,5.0,55.853568,37.618057
1057,9600000,2.0,5.0,55.604548,37.3507
1058,26900000,3.0,10.0,55.709678,37.481732
1059,119900000,5.0,15.0,55.740787,37.551017
1060,12700000,1.0,2.0,55.820021,37.665673
1061,12500000,2.0,15.0,55.880831,37.558466
1062,6900000,1.0,3.0,55.707584,37.962276
1063,96751360,6.0,1.0,55.786342,37.603246
1064,21200000,3.0,6.0,55.721104,37.438363
1065,10000000,2.0,1.0,55.655475,37.70407
1066,12100000,2.0,7.0,55.637156,37.361207
1067,18500000,2.0,5.0,55.730604,37.571295
1068,11000000,1.0,13.0,55.705816,37.467474
1069,28165964,3.0,26.0,55.716418,37.42942
1070,9780775,2.0,23.0,55.862049,37.376917
1071,28138500,1.0,21.0,55.66578,37.483035
1072,59700000,3.0,10.0,55.723722,37.527248
1073,19999000,2.0,6.0,55.656748,37.424332
1074,6592464,2.0,14.0,56.006629,37.809108
1075,6500000,1.0,17.0,55.945529,37.776838
1076,18055000,2.0,23.0,55.682319,37.640818
1077,14735511,3.0,4.0,55.559641,37.506859
1078,14500000,2.0,3.0,55.710538,37.614511
1079,9650000,2.0,6.0,55.804164,37.330963
1080,8400000,1.0,12.0,55.689398,37.918363
1082,16400000,2.0,7.0,55.804571,37.505631
1083,11000000,1.0,4.0,55.673493,37.449089
1084,19602000,2.0,13.0,55.728138,37.45019
1085,5300000,2.0,1.0,55.650649,37.94663
1086,13900000,2.0,4.0,55.872111,37.309507
1087,57000000,2.0,10.0,55.692283,37.50327
1088,19700000,2.0,4.0,55.680176,37.583715
1089,74908360,4.0,4.0,55.75176,37.450491
1090,12500000,2.0,12.0,55.587832,37.759069
1091,10500000,2.0,2.0,55.721398,37.789028
1092,7752542,1.0,16.0,55.5944,37.430147
1093,17000000,2.0,2.0,55.788926,37.480393
1094,45800000,3.0,11.0,55.823085,37.620353
1095,248800000,4.0,4.0,55.72502,37.572911
1097,17800000,3.0,3.0,55.64357,37.411189
1098,15990000,3.0,3.0,55.942669,37.529857
1099,14000000,3.0,4.0,55.850897,37.190972
1100,17748000,2.0,4.0,55.677342,37.560971
1101,32000000,3.0,8.0,55.808737,37.415747
1102,13300000,3.0,7.0,55.898329,37.413221
1103,15500000,3.0,2.0,55.845069,37.432628
1104,8350000,1.0,17.0,55.689044,37.868427
1105,16100000,3.0,6.0,55.563083,37.50016
1106,49822500,2.0,18.0,55.814103,37.421652
1107,13650000,3.0,1.0,55.826369,37.314109
1108,12550000,2.0,3.0,55.517656,37.341075
1109,16401600,3.0,6.0,55.516668,37.338718
1110,8987443,1.0,11.0,55.818142,37.752943
1111,24794936,2.0,15.0,55.701413,37.642608
1112,11500000,2.0,1.0,55.635776,37.360716
1113,17500000,1.0,8.0,55.803059,37.591532
1114,48000000,3.0,4.0,55.689344,37.65362
1115,16550000,3.0,4.0,55.793064,37.800749
1116,13899391,3.0,8.0,55.871522,37.25446
1117,6300000,1.0,13.0,55.540251,37.71983
1118,32722008,3.0,20.0,55.700135,37.467573
1119,7520000,1.0,5.0,55.962684,37.675921
1120,16499000,1.0,2.0,55.786246,37.613566
1121,10900000,1.0,5.0,55.746846,37.508179
1122,24000000,2.0,16.0,55.675691,37.632141
1123,58000000,2.0,5.0,55.725589,37.571942
1124,13200000,1.0,11.0,55.783138,37.509424
1125,423287200,5.0,4.0,55.72173,37.571073
1126,16684651,2.0,47.0,55.68756,37.47127
1127,11800000,1.0,4.0,55.684314,37.590907
1128,4300000,1.0,2.0,55.974901,37.899698
1129,15216021,2.0,18.0,55.728257,37.740854
1130,16770000,3.0,4.0,55.8875,37.43139
1131,13500000,3.0,2.0,55.715022,37.802268
1132,7329547,1.0,6.0,55.817121,37.746367
1133,11800000,2.0,2.0,55.752942,37.850812
1134,16000000,3.0,13.0,55.668386,37.858816
1135,27850000,3.0,6.0,55.830671,37.358256
1136,27300000,3.0,3.0,55.877144,37.311021
1137,27000000,3.0,7.0,55.66368,37.474366
1138,15500000,1.0,9.0,55.691008,37.496959
1139,27550000,2.0,23.0,55.732286,37.455666
1140,17000000,2.0,2.0,55.841876,37.549866
1141,32000000,3.0,12.0,55.773274,37.539944
1142,25000000,3.0,17.0,55.736505,37.403709
1143,11915252,2.0,5.0,55.723913,37.686179
